epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,15423.3,0.521,0.43156,0.98315,0.71112,0.63944,0.76281,0.58246,1.08791,2.2625,1.61678,3.46486e-05,3.46486e-05,3.46486e-05
183,15507.2,0.51687,0.42995,0.97848,0.70627,0.65298,0.7722,0.59096,1.08902,2.25648,1.61312,3.30003e-05,3.30003e-05,3.30003e-05
184,15591.3,0.51219,0.41219,0.9787,0.69638,0.64503,0.76665,0.58733,1.08135,2.315,1.60097,3.13519e-05,3.13519e-05,3.13519e-05
185,15675.2,0.50675,0.41435,0.97599,0.70036,0.65437,0.76285,0.58437,1.09135,2.33037,1.61129,2.97036e-05,2.97036e-05,2.97036e-05
186,15759.2,0.5078,0.42754,0.9777,0.65292,0.65707,0.75874,0.57938,1.0895,2.32864,1.60852,2.80552e-05,2.80552e-05,2.80552e-05
187,15842.4,0.51938,0.41568,0.97483,0.65959,0.66339,0.75466,0.58143,1.09337,2.32965,1.61612,2.64069e-05,2.64069e-05,2.64069e-05
188,15925.5,0.51055,0.41561,0.98065,0.64567,0.6455,0.75554,0.5802,1.08729,2.31199,1.61601,2.47585e-05,2.47585e-05,2.47585e-05
189,16008.5,0.50975,0.41324,0.97593,0.65754,0.64309,0.75113,0.5762,1.09097,2.37889,1.62281,2.31102e-05,2.31102e-05,2.31102e-05
190,16091.5,0.50316,0.40386,0.97411,0.64884,0.66484,0.75055,0.57523,1.10854,2.37165,1.64186,2.14619e-05,2.14619e-05,2.14619e-05
191,16189.1,0.39707,0.23062,0.91743,0.62372,0.65747,0.72633,0.55974,1.10475,2.36341,1.64515,1.98135e-05,1.98135e-05,1.98135e-05
192,16272,0.38015,0.22281,0.90741,0.65503,0.62663,0.72798,0.55692,1.08948,2.41513,1.62556,1.81652e-05,1.81652e-05,1.81652e-05
193,16354.9,0.38002,0.22132,0.91005,0.59751,0.6885,0.73781,0.56408,1.09134,2.42264,1.62696,1.65168e-05,1.65168e-05,1.65168e-05
194,16437.9,0.37228,0.21595,0.90114,0.6362,0.66307,0.7501,0.5731,1.09242,2.38813,1.62976,1.48685e-05,1.48685e-05,1.48685e-05
195,16520.8,0.37072,0.2179,0.90403,0.63788,0.66356,0.74731,0.56831,1.0962,2.38416,1.6347,1.32201e-05,1.32201e-05,1.32201e-05
196,16603.7,0.36488,0.21355,0.90213,0.67177,0.6397,0.75,0.5716,1.09128,2.38241,1.63166,1.15718e-05,1.15718e-05,1.15718e-05
197,16688.6,0.37163,0.21409,0.90283,0.67696,0.6453,0.75494,0.5747,1.09169,2.35924,1.63242,9.9234e-06,9.9234e-06,9.9234e-06
198,16772.1,0.36346,0.21455,0.89935,0.67606,0.64584,0.75421,0.57469,1.0931,2.35691,1.63609,8.27505e-06,8.27505e-06,8.27505e-06
199,16855.7,0.36761,0.21355,0.9028,0.66443,0.64671,0.75244,0.57438,1.08656,2.36858,1.62772,6.6267e-06,6.6267e-06,6.6267e-06
200,16939.1,0.3647,0.2139,0.89895,0.66599,0.64733,0.75366,0.57381,1.08437,2.37864,1.62637,4.97835e-06,4.97835e-06,4.97835e-06
