epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,3328.97,0.78834,0.82822,1.13658,0.61325,0.70756,0.79419,0.56093,1.19329,2.1202,1.73046,7.58574e-05,7.58574e-05,7.58574e-05
41,3425.85,0.65112,0.53044,1.08224,0.59135,0.71634,0.79685,0.56563,1.17108,2.12628,1.70522,6.9264e-05,6.9264e-05,6.9264e-05
42,3508.35,0.63528,0.50406,1.06623,0.7165,0.59279,0.77861,0.56482,1.09022,2.14407,1.60991,6.26706e-05,6.26706e-05,6.26706e-05
43,3590.88,0.63462,0.50046,1.07775,0.68848,0.63069,0.79687,0.58392,1.11053,2.06037,1.63409,5.60772e-05,5.60772e-05,5.60772e-05
44,3673.47,0.61382,0.48026,1.06071,0.64569,0.72711,0.82498,0.60603,1.07286,1.97156,1.6086,4.94838e-05,4.94838e-05,4.94838e-05
45,3756.08,0.60511,0.47588,1.04604,0.62284,0.7252,0.8011,0.58402,1.10269,2.03388,1.65173,4.28904e-05,4.28904e-05,4.28904e-05
46,3838.78,0.58533,0.46452,1.03838,0.65158,0.69729,0.80384,0.60082,1.05055,2.02386,1.57056,3.6297e-05,3.6297e-05,3.6297e-05
47,3921.37,0.57366,0.45745,1.03194,0.62966,0.73157,0.82583,0.61707,1.03449,2.01825,1.56735,2.97036e-05,2.97036e-05,2.97036e-05
48,4003.84,0.57503,0.45526,1.02337,0.61468,0.73968,0.82201,0.60679,1.05754,2.06221,1.60316,2.31102e-05,2.31102e-05,2.31102e-05
49,4086.26,0.56333,0.44843,1.02223,0.61433,0.73584,0.82081,0.61194,1.04101,2.0305,1.57625,1.65168e-05,1.65168e-05,1.65168e-05
50,4168.99,0.56661,0.44973,1.0255,0.60412,0.73508,0.82217,0.60863,1.04848,2.03502,1.58462,9.9234e-06,9.9234e-06,9.9234e-06
